post_cntry_num,post_cntry_name,hs_state,count
379,YEMEN,TX,13
379,YEMEN,UT,2
379,YEMEN,VA,21
379,YEMEN,VT,1
379,YEMEN,WA,17
379,YEMEN,WI,18
379,YEMEN,WV,2
379,YEMEN,WY,2
660,ZAIRE,99,3
660,ZAIRE,AA,2
660,ZAIRE,AE,2
660,ZAIRE,AK,6
660,ZAIRE,AL,12
660,ZAIRE,AP,2
660,ZAIRE,AR,6
660,ZAIRE,AZ,32
660,ZAIRE,CA,327
660,ZAIRE,CO,64
660,ZAIRE,CT,47
660,ZAIRE,DC,53
660,ZAIRE,DE,5
660,ZAIRE,FL,70
660,ZAIRE,GA,43
660,ZAIRE,HI,13
660,ZAIRE,IA,16
660,ZAIRE,ID,10
660,ZAIRE,IL,75
660,ZAIRE,IN,28
660,ZAIRE,KS,19
660,ZAIRE,KY,15
660,ZAIRE,LA,14
660,ZAIRE,MA,136
660,ZAIRE,MD,117
660,ZAIRE,ME,34
660,ZAIRE,MI,81
660,ZAIRE,MN,68
660,ZAIRE,MO,19
660,ZAIRE,MS,3
660,ZAIRE,MT,11
660,ZAIRE,NC,65
660,ZAIRE,ND,8
660,ZAIRE,NE,13
660,ZAIRE,NH,26
660,ZAIRE,NJ,44
660,ZAIRE,NM,18
660,ZAIRE,NV,6
660,ZAIRE,NY,150
660,ZAIRE,OH,68
660,ZAIRE,OK,16
660,ZAIRE,OR,42
660,ZAIRE,PA,99
660,ZAIRE,PR,4
660,ZAIRE,RI,11
660,ZAIRE,SC,18
660,ZAIRE,SD,3
660,ZAIRE,TN,19
660,ZAIRE,TX,62
660,ZAIRE,UT,10
660,ZAIRE,VA,100
660,ZAIRE,VT,25
660,ZAIRE,WA,87
660,ZAIRE,WI,55
660,ZAIRE,WV,10
660,ZAIRE,WY,3
611,ZAMBIA,AE,1
611,ZAMBIA,AK,3
611,ZAMBIA,AL,16
611,ZAMBIA,AR,3
611,ZAMBIA,AZ,22
611,ZAMBIA,CA,170
611,ZAMBIA,CO,35
611,ZAMBIA,CT,17
611,ZAMBIA,DC,5
611,ZAMBIA,DE,5
611,ZAMBIA,FL,46
611,ZAMBIA,GA,23
611,ZAMBIA,HI,7
611,ZAMBIA,IA,15
611,ZAMBIA,ID,13
611,ZAMBIA,IL,48
611,ZAMBIA,IN,27
611,ZAMBIA,KS,17
611,ZAMBIA,KY,14
611,ZAMBIA,LA,6
611,ZAMBIA,MA,42
611,ZAMBIA,MD,34
611,ZAMBIA,ME,20
611,ZAMBIA,MI,55
611,ZAMBIA,MN,49
611,ZAMBIA,MO,21
611,ZAMBIA,MS,2
611,ZAMBIA,MT,11
611,ZAMBIA,NC,27
611,ZAMBIA,ND,2
611,ZAMBIA,NE,9
611,ZAMBIA,NH,9
611,ZAMBIA,NJ,30
611,ZAMBIA,NM,6
611,ZAMBIA,NV,7
611,ZAMBIA,NY,82
611,ZAMBIA,OH,51
611,ZAMBIA,OK,10
611,ZAMBIA,OR,31
611,ZAMBIA,PA,58
611,ZAMBIA,RI,6
611,ZAMBIA,SC,11
611,ZAMBIA,SD,7
611,ZAMBIA,TN,17
611,ZAMBIA,TX,55
611,ZAMBIA,UT,7
611,ZAMBIA,VA,53
611,ZAMBIA,VT,5
611,ZAMBIA,WA,63
611,ZAMBIA,WI,50
611,ZAMBIA,WV,6
611,ZAMBIA,WY,5
612,ZIMBABWE,AK,2
612,ZIMBABWE,AL,1
612,ZIMBABWE,AR,1
612,ZIMBABWE,AZ,9
612,ZIMBABWE,CA,41
612,ZIMBABWE,CO,13
612,ZIMBABWE,CT,8
612,ZIMBABWE,DC,3
612,ZIMBABWE,DE,4
612,ZIMBABWE,FL,11
612,ZIMBABWE,GA,3
612,ZIMBABWE,HI,1
612,ZIMBABWE,IA,3
612,ZIMBABWE,ID,3
612,ZIMBABWE,IL,25
612,ZIMBABWE,IN,2
612,ZIMBABWE,KY,6
612,ZIMBABWE,LA,3
612,ZIMBABWE,MA,15
612,ZIMBABWE,MD,12
612,ZIMBABWE,ME,4
612,ZIMBABWE,MI,6
612,ZIMBABWE,MN,9
612,ZIMBABWE,MO,5
612,ZIMBABWE,MS,2
612,ZIMBABWE,MT,2
612,ZIMBABWE,NC,9
612,ZIMBABWE,NE,1
612,ZIMBABWE,NJ,3
612,ZIMBABWE,NM,1
612,ZIMBABWE,NV,3
612,ZIMBABWE,NY,19
612,ZIMBABWE,OH,12
612,ZIMBABWE,OK,3
612,ZIMBABWE,OR,12
612,ZIMBABWE,PA,16
612,ZIMBABWE,RI,4
612,ZIMBABWE,SC,7
612,ZIMBABWE,SD,1
612,ZIMBABWE,TN,4
612,ZIMBABWE,TX,12
612,ZIMBABWE,UT,6
612,ZIMBABWE,VA,12
612,ZIMBABWE,VT,1
612,ZIMBABWE,WA,12
612,ZIMBABWE,WI,11
612,ZIMBABWE,WY,2
